,parcelid,transactiondate,latitude/1e6,longitude/1e6,bedroomcnt,roomcnt,bathroomcnt,calculatedfinishedsquarefeet,lotsizesquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,taxrate,fips,structuretaxvaluedollarcnt,landtaxvaluedollarcnt
7506,10918646,2017-06-01,34.140423,-118.426383,3.0,0.0,4.0,3582.0,7700.0,1972692.0,2003.0,23718.62,0.012023478576483303,6037.0,1058523.0,914169.0
7507,11057098,2017-06-01,34.267223,-118.490116,4.0,0.0,2.0,1367.0,7746.0,202830.0,1955.0,2570.89,0.012675097372183601,6037.0,94817.0,108013.0
7508,10951751,2017-06-01,34.198237,-118.332272,3.0,0.0,1.0,1174.0,7987.0,386959.0,1947.0,4335.71,0.011204572060605903,6037.0,116548.0,270411.0
7509,12136319,2017-06-01,34.144578,-118.046462,2.0,0.0,2.0,2236.0,11396.0,1190863.0,1955.0,23449.43,0.019691123160262766,6037.0,238172.0,952691.0
7510,10813817,2017-06-01,34.153582,-118.550885,4.0,0.0,3.0,2810.0,17171.0,1001000.0,1963.0,12181.28,0.01216911088911089,6037.0,200000.0,801000.0
7511,11872820,2017-06-01,34.090045,-118.189501,4.0,0.0,3.0,2432.0,5021.0,553215.0,2011.0,6768.31,0.012234501956743762,6037.0,335574.0,217641.0
7512,12564984,2017-06-01,33.873634,-118.195317,3.0,0.0,2.0,1162.0,3152.0,334500.0,1972.0,4121.17,0.012320388639760838,6037.0,134500.0,200000.0
7513,10781848,2017-06-01,34.188231,-118.540613,4.0,0.0,2.0,1686.0,6119.0,95611.0,1954.0,1209.06,0.012645616090198826,6037.0,56911.0,38700.0
7514,14402117,2017-06-01,33.537096,-117.773018,2.0,5.0,1.0,711.0,2491.0,823258.0,1937.0,9244.14,0.011228727810722762,6059.0,28702.0,794556.0
7515,14402171,2017-06-01,33.536122,-117.772964,4.0,6.0,2.0,1357.0,6657.0,1527892.0,1940.0,16340.54,0.01069482659769146,6059.0,76901.0,1450991.0
7516,17225312,2017-06-01,34.227935,-118.808222,4.0,9.0,3.0,2717.0,8297.0,502505.0,1998.0,5771.0,0.01148446284116576,6111.0,314490.0,188015.0
7517,14193699,2017-06-01,33.881988,-117.781789,4.0,8.0,3.0,2554.0,9150.0,932000.0,1981.0,11131.3,0.011943454935622317,6059.0,202133.0,729867.0
7518,12909301,2017-06-01,34.085179,-117.819447,3.0,0.0,2.0,2062.0,9388.0,629689.0,1977.0,7773.97,0.012345729399751306,6037.0,260013.0,369676.0
7519,14408277,2017-06-01,33.532021,-117.670643,2.0,6.0,2.0,1310.0,2028.0,261074.0,1972.0,2753.9,0.01054835027616691,6059.0,86373.0,174701.0
7520,14408222,2017-06-01,33.529248,-117.66981,4.0,0.0,2.5,2326.0,3407.0,433964.0,2000.0,4565.22,0.010519812703357882,6059.0,222987.0,210977.0
7521,12275414,2017-06-01,33.897371,-118.229531,2.0,0.0,1.0,877.0,5991.0,225727.0,1941.0,4086.46,0.018103549863330484,6037.0,95596.0,130131.0
7522,11234541,2017-06-01,34.556205,-118.066805,3.0,0.0,2.0,1274.0,7483.0,146008.0,1985.0,2994.17,0.020506890033422827,6037.0,116807.0,29201.0
7523,12155379,2017-06-01,34.208836,-118.193296,5.0,0.0,6.0,6817.0,31446.0,3581288.0,2012.0,39891.02,0.011138735561060712,6037.0,1965737.0,1615551.0
7524,14141189,2017-06-01,33.897844,-117.918841,4.0,0.0,3.0,3066.0,4893.0,940000.0,2003.0,10453.14,0.011120361702127659,6059.0,489102.0,450898.0
7525,12256585,2017-06-01,33.875112,-118.265749,3.0,0.0,2.0,1442.0,6098.0,61968.0,1963.0,1349.37,0.021775271107668474,6037.0,42319.0,19649.0
7526,12686127,2017-06-01,33.79799,-118.387508,2.0,0.0,2.0,1671.0,9640.0,158391.0,1955.0,3059.75,0.019317701132008765,6037.0,66252.0,92139.0
7527,12230044,2017-06-01,33.939545,-118.230051,2.0,0.0,1.0,720.0,6500.0,168702.0,1926.0,2351.82,0.013940676459081695,6037.0,102601.0,66101.0
7528,12230837,2017-06-01,33.929913,-118.22846,1.0,0.0,1.0,780.0,6249.0,205079.0,1923.0,3004.36,0.01464976911336607,6037.0,68833.0,136246.0
7529,12229958,2017-06-01,33.942266,-118.231561,3.0,0.0,2.0,1316.0,3250.0,190818.0,1956.0,2502.14,0.013112704252219392,6037.0,152656.0,38162.0
7530,17252212,2017-06-01,34.257744,-118.748438,4.0,6.0,2.5,1725.0,6622.0,504306.0,1964.0,5783.5,0.011468235555396921,6111.0,252153.0,252153.0
7531,14044309,2017-06-01,33.654494,-117.979029,2.0,4.0,1.5,1270.0,971.0,458000.0,1972.0,5253.36,0.011470218340611352,6059.0,80640.0,377360.0
7532,12235823,2017-06-01,33.936203,-118.285833,2.0,0.0,1.0,1342.0,5389.0,47891.0,1947.0,679.1,0.014180117349815205,6037.0,28242.0,19649.0
7533,12580747,2017-06-01,33.81039,-118.267138,2.0,0.0,1.0,775.0,5820.0,48546.0,1943.0,1244.75,0.025640629506035514,6037.0,25998.0,22548.0
7534,11185611,2017-06-01,34.617178,-118.190295,3.0,0.0,3.0,2944.0,7509.0,252655.0,2001.0,3953.23,0.015646751499079774,6037.0,201747.0,50908.0
7535,11904124,2017-06-01,34.071937,-118.157295,2.0,0.0,1.0,1261.0,7800.0,323360.0,1935.0,3950.65,0.01221749752597724,6037.0,129974.0,193386.0
7536,10975616,2017-06-01,34.295659,-118.441553,4.0,0.0,2.0,2067.0,5793.0,277735.0,1988.0,3972.61,0.014303598754208148,6037.0,177529.0,100206.0
7537,12969457,2017-06-01,34.154731,-117.954681,2.0,0.0,3.0,2143.0,17176.0,753001.0,1981.0,9264.78,0.01230380836147628,6037.0,246446.0,506555.0
7538,11487144,2017-06-01,33.880357,-118.362967,3.0,0.0,1.0,1064.0,5999.0,730000.0,1947.0,8881.6,0.012166575342465754,6037.0,146000.0,584000.0
7539,12172676,2017-06-01,34.174687,-118.113771,3.0,0.0,2.0,1862.0,10239.0,833520.0,1924.0,13697.79,0.016433666858623668,6037.0,166704.0,666816.0
7540,10953754,2017-06-01,34.209429,-118.328493,4.0,0.0,2.0,1870.0,8064.0,145606.0,1972.0,1655.42,0.011369174347210968,6037.0,105038.0,40568.0
7541,12949814,2017-06-01,34.066775,-117.871924,4.0,0.0,3.0,2791.0,13887.0,690369.0,1964.0,8431.31,0.012212758684123996,6037.0,263051.0,427318.0
7542,11841686,2017-06-01,34.069514,-118.130716,2.0,0.0,1.0,1288.0,4765.0,490365.0,1938.0,6264.66,0.012775503961334924,6037.0,145180.0,345185.0
7543,10929645,2017-06-01,34.159794,-118.357662,2.0,0.0,1.0,1213.0,8033.0,717344.0,1940.0,8715.36,0.012149484766025785,6037.0,199577.0,517767.0
7544,11921462,2017-06-01,34.137087,-118.075794,7.0,0.0,6.0,6025.0,19224.0,2477527.0,1980.0,28279.92,0.011414575905731804,6037.0,875357.0,1602170.0
7545,12273838,2017-06-01,33.908914,-118.229607,1.0,0.0,1.0,600.0,2469.0,66895.0,1946.0,1348.9,0.020164436803946483,6037.0,45250.0,21645.0
7546,17225833,2017-06-01,34.235476,-118.793705,5.0,11.0,4.5,3348.0,10206.0,108674.0,1999.0,1551.76,0.014279036384047702,6111.0,17573.0,91101.0
7547,17256364,2017-06-01,34.262569,-118.741403,4.0,8.0,3.0,2388.0,6766.0,525295.0,2001.0,6085.2,0.011584347842640801,6111.0,299486.0,225809.0
7548,14412817,2017-06-01,33.518608,-117.703242,4.0,0.0,3.0,2238.0,7000.0,555896.0,1989.0,5573.16,0.010025544346424511,6059.0,241585.0,314311.0
7549,11099882,2017-06-01,34.227149,-118.55617,4.0,0.0,3.0,2008.0,9007.0,427990.0,1957.0,5292.95,0.012366994555947568,6037.0,195607.0,232383.0
7550,12038076,2017-06-01,34.117561,-118.273208,3.0,0.0,3.0,2562.0,7293.0,1160591.0,1935.0,14177.53,0.01221578488890574,6037.0,270950.0,889641.0
7551,17260739,2017-06-01,34.275027,-118.676885,4.0,7.0,2.0,1826.0,6600.0,523044.0,1970.0,5984.32,0.01144133189559578,6111.0,261522.0,261522.0
7552,12035569,2017-06-01,34.107566,-118.30206,6.0,0.0,4.0,7472.0,85373.0,2441696.0,1920.0,29585.34,0.012116717232612087,6037.0,753884.0,1687812.0
7553,12835064,2017-06-01,34.004823,-117.958451,4.0,0.0,2.0,1316.0,6166.0,415248.0,1962.0,7341.9,0.017680759449774593,6037.0,98997.0,316251.0
7554,14485784,2017-06-01,33.617775,-117.644439,2.0,4.0,1.0,969.0,2565.0,207730.0,1972.0,2049.96,0.009868386848312713,6059.0,73902.0,133828.0
7555,11485725,2017-06-01,33.885839,-118.371616,2.0,0.0,2.0,1780.0,5000.0,556878.0,1952.0,6699.95,0.012031270763075575,6037.0,175160.0,381718.0
7556,10975875,2017-06-01,34.289215,-118.436344,2.0,0.0,2.0,952.0,4613.0,257975.0,1927.0,3630.65,0.014073650547533676,6037.0,113592.0,144383.0
7557,14411947,2017-06-01,33.521037,-117.69999,3.0,0.0,2.5,2074.0,4400.0,628959.0,1987.0,6383.34,0.01014905582080867,6059.0,301736.0,327223.0
7558,11453283,2017-06-01,33.863252,-118.31575,3.0,0.0,2.0,1240.0,5541.0,600515.0,1955.0,6956.24,0.011583790579752378,6037.0,121866.0,478649.0
7559,10724623,2017-06-01,34.193706,-118.638993,4.0,0.0,2.0,1300.0,7268.0,550000.0,1959.0,6683.87,0.012152490909090909,6037.0,110000.0,440000.0
7560,11050081,2017-06-01,34.278078,-118.48232,4.0,0.0,2.0,1389.0,8948.0,66008.0,1958.0,869.59,0.013174009211004728,6037.0,44709.0,21299.0
7561,12273962,2017-06-01,33.907097,-118.237169,3.0,0.0,1.0,1016.0,5001.0,176066.0,1950.0,3484.75,0.019792293798916314,6037.0,75387.0,100679.0
7562,12128817,2017-06-01,34.170343,-118.05797,3.0,0.0,3.0,2755.0,9401.0,743296.0,1992.0,8791.04,0.011827105217840538,6037.0,418713.0,324583.0
7563,17264379,2017-06-01,34.179746,-118.923947,4.0,7.0,2.0,1775.0,7307.0,288677.0,1966.0,3059.86,0.010599597473993425,6111.0,173210.0,115467.0
7564,12936407,2017-06-01,34.074415,-117.901496,4.0,0.0,2.0,1713.0,7180.0,77079.0,1953.0,1202.99,0.015607234136405506,6037.0,46869.0,30210.0
7565,11249409,2017-06-01,34.618019,-117.815517,3.0,0.0,2.0,1176.0,29284.0,51119.0,1979.0,807.75,0.015801365441420998,6037.0,40898.0,10221.0
7566,12690755,2017-06-01,33.793548,-118.340338,4.0,0.0,4.0,2253.0,6996.0,669325.0,1975.0,7693.5,0.01149441601613566,6037.0,271567.0,397758.0
7567,12239807,2017-06-01,33.924002,-118.260845,2.0,0.0,1.0,624.0,5566.0,61218.0,1924.0,1019.89,0.01665996929007808,6037.0,29734.0,31484.0
7568,11086795,2017-06-01,34.251994,-118.592217,3.0,0.0,2.0,1348.0,9853.0,292751.0,1961.0,3750.48,0.012811160337624807,6037.0,89222.0,203529.0
7569,11527552,2017-06-01,34.007224,-118.418929,3.0,0.0,1.0,1186.0,6490.0,78028.0,1949.0,1036.33,0.01328151432818988,6037.0,18611.0,59417.0
7570,11108447,2017-06-01,34.442071,-118.526824,4.0,0.0,2.0,1260.0,9001.0,368548.0,1972.0,5046.06,0.013691730792189893,6037.0,180685.0,187863.0
7571,11053973,2017-06-01,34.22805,-118.477798,3.0,0.0,2.0,1895.0,10476.0,161758.0,1919.0,2131.9,0.013179564534675257,6037.0,101088.0,60670.0
7572,10808769,2017-06-01,34.160436,-118.603745,2.0,0.0,1.0,903.0,6236.0,420426.0,1947.0,5107.02,0.012147250645773574,6037.0,84085.0,336341.0
7573,17234798,2017-06-01,34.283097,-118.712924,2.0,5.0,2.0,1440.0,20165.0,509552.0,1956.0,5924.36,0.011626605331742392,6111.0,204240.0,305312.0
7574,11053854,2017-06-01,34.225016,-118.481403,3.0,0.0,2.0,1710.0,7811.0,457000.0,1964.0,5671.57,0.012410437636761487,6037.0,181000.0,276000.0
7575,10934813,2017-06-01,34.121816,-118.345826,2.0,0.0,2.0,1563.0,,325965.0,1962.0,4080.18,0.012517233445308544,6037.0,223056.0,102909.0
7576,13936405,2017-06-01,33.801301,-117.926707,3.0,6.0,2.5,1600.0,9350.0,91956.0,1957.0,1373.66,0.014938231328026448,6059.0,55767.0,36189.0
7577,11494458,2017-06-01,33.86022,-118.382425,3.0,0.0,2.0,1748.0,2500.0,832181.0,1981.0,9957.84,0.011965954521912901,6037.0,166435.0,665746.0
7578,11183907,2017-06-01,34.616796,-118.21128,3.0,0.0,3.0,2178.0,7015.0,250922.0,1991.0,3997.32,0.015930528211954315,6037.0,207613.0,43309.0
7579,11670475,2017-06-01,34.080798,-118.478171,5.0,0.0,3.0,3925.0,70374.0,758151.0,1963.0,9387.59,0.012382216735188637,6037.0,535676.0,222475.0
7580,11467115,2017-06-01,33.955302,-118.423613,3.0,0.0,2.0,1186.0,5774.0,809210.0,1951.0,9749.83,0.012048578242977719,6037.0,161839.0,647371.0
7581,12299647,2017-06-01,33.947389,-118.198584,2.0,0.0,1.0,1175.0,4835.0,206900.0,1929.0,2845.11,0.013751135814403095,6037.0,58568.0,148332.0
7582,10992903,2017-06-01,34.267731,-118.316841,3.0,0.0,2.0,1199.0,8379.0,465000.0,1957.0,5701.47,0.012261225806451613,6037.0,93000.0,372000.0
7583,10737264,2017-06-01,34.156022,-118.661517,4.0,0.0,3.0,2768.0,43074.0,639224.0,1977.0,7373.44,0.011534986170732012,6037.0,341301.0,297923.0
7584,12664005,2017-06-01,33.836747,-118.381584,2.0,0.0,1.0,1193.0,3197.0,241495.0,1928.0,3300.39,0.013666494130313256,6037.0,43386.0,198109.0
7585,13003721,2017-06-01,34.06662,-118.05293,5.0,0.0,2.0,1966.0,5639.0,202303.0,1956.0,3284.53,0.016235695961008982,6037.0,119092.0,83211.0
7586,12867887,2017-06-01,34.104523,-117.732534,4.0,0.0,2.0,1656.0,8129.0,171483.0,1959.0,2438.19,0.014218260702227044,6037.0,136499.0,34984.0
7587,12144049,2017-06-01,34.118646,-118.043868,3.0,0.0,3.0,2561.0,20529.0,935273.0,1938.0,10882.28,0.011635404849706984,6037.0,303244.0,632029.0
7588,12711062,2017-06-01,33.77945,-118.394794,4.0,0.0,2.0,1816.0,12045.0,938852.0,1962.0,10734.71,0.011433868170915117,6037.0,216677.0,722175.0
7589,11496601,2017-06-01,33.868902,-118.38677,3.0,0.0,3.0,1922.0,2494.0,769667.0,1989.0,9229.82,0.011991965356446359,6037.0,173821.0,595846.0
7590,13011296,2017-06-01,34.076088,-118.058983,2.0,0.0,1.0,988.0,11084.0,310750.0,1942.0,4067.73,0.013090040225261465,6037.0,62146.0,248604.0
7591,17227186,2017-06-01,34.287125,-118.732441,4.0,7.0,2.0,1948.0,7976.0,94378.0,1979.0,1558.0,0.016508084511220836,6111.0,54022.0,40356.0
7592,10938398,2017-06-01,34.16074,-118.314567,4.0,0.0,3.0,2261.0,6957.0,580012.0,1939.0,6403.97,0.011041099149672766,6037.0,203975.0,376037.0
7593,12675963,2017-06-01,33.857952,-118.360292,3.0,0.0,2.0,1480.0,7013.0,98324.0,1955.0,1310.38,0.013327163256173469,6037.0,34354.0,63970.0
7594,14464419,2017-06-01,33.565521,-117.640199,5.0,0.0,2.5,2848.0,4663.0,655798.0,2001.0,10238.22,0.015611849990393382,6059.0,388883.0,266915.0
7595,11669281,2017-06-01,34.047564,-118.516805,4.0,0.0,3.0,2234.0,7500.0,157044.0,1923.0,2018.22,0.012851302819591962,6037.0,77126.0,79918.0
7596,10827599,2017-06-01,34.19895,-118.443747,4.0,0.0,2.0,1544.0,6246.0,116154.0,1976.0,1475.57,0.01270356595554178,6037.0,86532.0,29622.0
7597,11236463,2017-06-01,34.547083,-118.047195,3.0,0.0,2.0,1548.0,7621.0,199200.0,1993.0,3945.02,0.019804317269076305,6037.0,146600.0,52600.0
7598,12869924,2017-06-01,34.086978,-117.713653,3.0,0.0,1.0,1222.0,9480.0,461938.0,1952.0,5668.39,0.012270889166944483,6037.0,100611.0,361327.0
7599,14022132,2017-06-01,33.669556,-117.931683,4.0,8.0,2.5,2616.0,8798.0,539346.0,1972.0,6239.58,0.011568788866516114,6059.0,219557.0,319789.0
7600,12223793,2017-06-01,33.94892,-118.295691,3.0,0.0,2.0,960.0,6498.0,252210.0,1923.0,3545.29,0.014056897030252567,6037.0,60047.0,192163.0
7601,12690974,2017-06-01,33.789465,-118.340819,3.0,0.0,2.0,1872.0,7284.0,707357.0,1976.0,8101.43,0.011453099354357135,6037.0,205861.0,501496.0
7602,14377380,2017-06-01,33.624537,-117.704036,3.0,6.0,2.0,1400.0,7667.0,554326.0,1968.0,5658.24,0.010207423068735726,6059.0,73480.0,480846.0
7603,10722298,2017-06-01,34.198553,-118.616789,4.0,0.0,3.0,2817.0,,680570.0,2001.0,8332.97,0.012244104206767855,6037.0,401192.0,279378.0
7604,10993630,2017-06-01,34.272529,-118.30136,4.0,0.0,2.0,1457.0,11196.0,480289.0,1960.0,6015.35,0.01252443841104002,6037.0,133431.0,346858.0
7605,11668698,2017-06-01,34.049619,-118.521455,3.0,0.0,2.0,1343.0,6499.0,112617.0,1942.0,1525.6,0.013546800216663558,6037.0,35388.0,77229.0
7606,17187637,2017-06-01,34.208642,-119.012128,3.0,7.0,2.0,1697.0,8673.0,531020.0,1980.0,5752.8,0.010833490264020187,6111.0,265510.0,265510.0
7607,12121807,2017-06-01,34.156233,-118.116032,3.0,0.0,1.0,1293.0,9005.0,672624.0,1911.0,7796.6,0.011591319964794596,6037.0,319590.0,353034.0
7608,10786013,2017-06-01,34.185481,-118.555734,3.0,0.0,2.0,1784.0,7107.0,156342.0,1955.0,2014.71,0.012886556395594275,6037.0,93461.0,62881.0
7609,11670045,2017-06-01,34.065933,-118.493197,3.0,0.0,3.0,2341.0,22328.0,2690412.0,1959.0,32369.69,0.012031499264796618,6037.0,456862.0,2233550.0
7610,12869566,2017-06-01,34.087834,-117.714602,3.0,0.0,1.0,1255.0,6539.0,354376.0,1950.0,4482.42,0.012648768539630224,6037.0,81777.0,272599.0
7611,14371632,2017-06-01,33.636455,-117.695361,4.0,8.0,2.5,2396.0,7000.0,357708.0,1970.0,3691.98,0.010321211714582845,6059.0,144667.0,213041.0
7612,10966653,2017-06-01,34.30932,-118.458964,3.0,0.0,3.0,2094.0,26371.0,385279.0,1953.0,4931.15,0.012798906766265484,6037.0,220779.0,164500.0
7613,10826270,2017-06-01,34.206898,-118.44615,4.0,0.0,2.0,1914.0,6861.0,393501.0,1956.0,4859.2,0.012348634438031924,6037.0,236101.0,157400.0
7614,11185888,2017-06-01,34.614745,-118.194737,5.0,0.0,3.0,3256.0,6967.0,340754.0,2001.0,5121.08,0.015028671710383443,6037.0,279241.0,61513.0
7615,10828759,2017-06-01,34.205466,-118.45504,3.0,0.0,2.0,1644.0,6500.0,225584.0,1962.0,2759.75,0.012233802042698064,6037.0,148472.0,77112.0
7616,12934041,2017-06-01,34.067508,-117.828457,4.0,0.0,3.0,2118.0,13795.0,125644.0,1969.0,1896.42,0.01509359778421572,6037.0,97914.0,27730.0
7617,11282514,2017-06-01,34.664977,-118.119755,2.0,0.0,1.0,864.0,36371.0,79440.0,1946.0,1718.22,0.02162915407854985,6037.0,63558.0,15882.0
7618,10825970,2017-06-01,34.205088,-118.433213,2.0,0.0,2.0,1351.0,6756.0,475000.0,1951.0,5722.18,0.012046694736842107,6037.0,179000.0,296000.0
7619,11278293,2017-06-01,34.699658,-118.159037,3.0,0.0,2.0,1230.0,8113.0,43029.0,1955.0,1215.61,0.028250947035720092,6037.0,32489.0,10540.0
7620,12233672,2017-06-01,33.933922,-118.256871,3.0,0.0,1.0,1410.0,4400.0,136905.0,1985.0,1889.6,0.01380227164822322,6037.0,100921.0,35984.0
7621,14457682,2017-06-01,33.539358,-117.647339,5.0,0.0,4.5,3975.0,6843.0,919921.0,2005.0,15590.38,0.016947520493607603,6059.0,631032.0,288889.0
7622,11438498,2017-06-01,33.886163,-118.345047,4.0,0.0,2.0,1347.0,5600.0,515000.0,1953.0,6343.68,0.012317825242718447,6037.0,102400.0,412600.0
7623,12289647,2017-06-01,33.902327,-118.203071,2.0,0.0,1.0,850.0,5426.0,261817.0,1948.0,4908.6,0.018748209627335123,6037.0,87791.0,174026.0
7624,12885754,2017-06-01,34.041973,-117.761243,3.0,0.0,1.0,1021.0,6243.0,200214.0,1948.0,2629.33,0.013132598120011588,6037.0,93397.0,106817.0
7625,12661994,2017-06-01,33.842528,-118.379236,4.0,0.0,3.0,2614.0,3605.0,1057692.0,1930.0,12593.77,0.011906840554717253,6037.0,310436.0,747256.0
7626,13949466,2017-06-01,33.757704,-117.96695,3.0,7.0,2.0,1168.0,7200.0,217870.0,1958.0,2961.68,0.013593794464588974,6059.0,63790.0,154080.0
7627,11105831,2017-06-01,34.419359,-118.463139,4.0,0.0,2.0,1494.0,11553.0,111587.0,1973.0,1869.9,0.01675732836262289,6037.0,78436.0,33151.0
7628,14058175,2017-06-01,33.671802,-117.949036,4.0,8.0,3.0,2334.0,7000.0,689426.0,1966.0,7771.66,0.01127265290255952,6059.0,155770.0,533656.0
7629,11662057,2017-06-01,34.030661,-118.511403,2.0,0.0,2.0,1008.0,7711.0,1198869.0,1947.0,14549.29,0.012135846368535678,6037.0,54611.0,1144258.0
7630,11663908,2017-06-01,34.038136,-118.525125,3.0,0.0,2.0,1973.0,7494.0,143771.0,1950.0,1808.96,0.012582231465316372,6037.0,63853.0,79918.0
7631,11997177,2017-06-01,34.085437,-118.348665,3.0,0.0,2.0,1536.0,4975.0,1180286.0,1924.0,14269.29,0.012089688431447972,6037.0,475486.0,704800.0
7632,10719940,2017-06-01,34.207612,-118.614102,4.0,0.0,3.0,2160.0,6761.0,603000.0,1979.0,7422.48,0.012309253731343284,6037.0,242000.0,361000.0
7633,13015521,2017-06-01,34.139834,-117.903136,4.0,0.0,4.0,2218.0,7412.0,65604.0,1905.0,1043.49,0.015905889884763123,6037.0,46163.0,19441.0
7634,17227544,2017-06-01,34.292237,-118.726608,4.0,8.0,2.0,2402.0,8206.0,614179.0,1980.0,7142.92,0.011630029681900553,6111.0,307036.0,307143.0
7635,17246643,2017-06-01,34.250856,-118.740484,4.0,7.0,2.0,1827.0,10600.0,202235.0,1964.0,2554.56,0.012631641407273715,6111.0,132293.0,69942.0
7636,10794372,2017-06-02,34.19324,-118.580631,4.0,0.0,2.0,1362.0,7500.0,364080.0,1954.0,4490.35,0.012333415732805978,6037.0,117858.0,246222.0
7637,12632313,2017-06-02,33.793761,-118.258408,2.0,0.0,1.0,1080.0,5480.0,46963.0,1947.0,738.04,0.015715350382215786,6037.0,22755.0,24208.0
7638,12147245,2017-06-02,34.116013,-118.015471,4.0,0.0,3.0,2092.0,8508.0,277893.0,1950.0,3286.96,0.01182814968351128,6037.0,148285.0,129608.0
7639,17069474,2017-06-02,34.392876,-119.302952,2.0,4.0,1.0,624.0,4979.0,339000.0,1954.0,4285.28,0.01264094395280236,6111.0,87000.0,252000.0
7640,12687402,2017-06-02,33.775808,-118.420441,4.0,0.0,4.0,3269.0,11041.0,1804000.0,1949.0,20845.49,0.011555149667405765,6037.0,514800.0,1289200.0
7641,12910801,2017-06-02,34.096305,-117.852212,4.0,0.0,2.0,1562.0,7528.0,148821.0,1976.0,2095.43,0.01408020373468798,6037.0,108282.0,40539.0
7642,17071443,2017-06-02,34.300943,-119.209169,4.0,7.0,4.0,2472.0,10235.0,572124.0,1965.0,5986.98,0.010464479728170816,6111.0,228849.0,343275.0
7643,14148456,2017-06-02,33.915806,-117.908723,3.0,7.0,2.0,1704.0,7056.0,413805.0,1954.0,4898.94,0.011838764635516728,6059.0,67536.0,346269.0
7644,11321899,2017-06-02,34.640791,-118.251171,5.0,0.0,4.0,2785.0,13116.0,342659.0,2009.0,5738.85,0.016747991443388326,6037.0,256724.0,85935.0
7645,17241830,2017-06-02,34.243129,-118.763453,4.0,7.0,2.0,2057.0,20048.0,630071.0,1981.0,7141.06,0.01133373857866812,6111.0,378046.0,252025.0
7646,14221858,2017-06-02,33.818635,-117.824869,4.0,8.0,3.0,2721.0,8200.0,150827.0,1965.0,1832.14,0.012147294582534957,6059.0,93049.0,57778.0
7647,12607169,2017-06-02,33.819384,-118.343872,6.0,0.0,4.0,2892.0,5592.0,682610.0,1954.0,7861.61,0.011516986273274637,6037.0,255571.0,427039.0
7648,10981554,2017-06-02,34.278743,-118.372349,2.0,0.0,2.0,1504.0,18765.0,432484.0,1951.0,5343.08,0.012354399237890881,6037.0,214100.0,218384.0
7649,11077552,2017-06-02,34.262495,-118.609003,4.0,0.0,3.0,2502.0,15505.0,425659.0,1979.0,5338.88,0.012542622145896128,6037.0,250573.0,175086.0
7650,14439448,2017-06-02,33.467026,-117.626024,3.0,0.0,3.0,2008.0,11200.0,775000.0,1987.0,7791.86,0.010054012903225806,6059.0,200776.0,574224.0
7651,17247745,2017-06-02,34.263514,-118.796962,4.0,8.0,2.5,2010.0,9979.0,77204.0,1964.0,1214.46,0.01573053209678255,6111.0,60536.0,16668.0
7652,11509601,2017-06-02,33.876709,-118.406604,2.0,0.0,3.0,4040.0,2560.0,2191255.0,1983.0,23328.43,0.010646150265487129,6037.0,832188.0,1359067.0
7653,17300646,2017-06-02,34.202925,-118.679608,4.0,8.0,3.0,3081.0,44431.0,1102000.0,1995.0,12644.48,0.011474119782214156,6111.0,315000.0,787000.0
7654,11079907,2017-06-02,34.241529,-118.614696,5.0,0.0,4.0,5123.0,28997.0,1189402.0,1989.0,14562.37,0.012243438299246177,6037.0,746760.0,442642.0
7655,11159326,2017-06-02,34.417359,-118.516086,4.0,0.0,3.0,2122.0,,457200.0,2015.0,8758.81,0.019157502187226595,6037.0,256500.0,200700.0
7656,11142479,2017-06-02,34.388523,-118.525039,4.0,0.0,4.0,3546.0,25336.0,754388.0,1997.0,9704.12,0.012863566228519013,6037.0,484624.0,269764.0
7657,14222494,2017-06-02,33.818449,-117.820241,4.0,8.0,3.0,3066.0,12000.0,709605.0,1965.0,7607.06,0.010720133031757105,6059.0,228928.0,480677.0
7658,11029740,2017-06-02,34.225384,-118.385245,2.0,0.0,1.0,814.0,6745.0,315836.0,1947.0,3885.54,0.012302397446776175,6037.0,82013.0,233823.0
7659,12040383,2017-06-02,34.240323,-118.249575,3.0,0.0,2.0,1367.0,6427.0,239115.0,1947.0,2624.01,0.010973841038830688,6037.0,69254.0,169861.0
7660,11236690,2017-06-02,34.555108,-118.049145,3.0,0.0,2.0,1167.0,7012.0,197315.0,1991.0,3603.71,0.018263740719154653,6037.0,166855.0,30460.0
7661,10863868,2017-06-02,34.147427,-118.455436,3.0,0.0,2.0,1708.0,5998.0,532783.0,1965.0,6419.39,0.012048789094246627,6037.0,203536.0,329247.0
7662,14034953,2017-06-02,33.728585,-117.926243,4.0,7.0,2.0,1596.0,7200.0,670000.0,1965.0,7503.0,0.011198507462686568,6059.0,91209.0,578791.0
7663,12788442,2017-06-02,33.966218,-118.024061,3.0,0.0,1.0,1132.0,6817.0,167771.0,1951.0,2270.08,0.013530824755172229,6037.0,87276.0,80495.0
7664,12091166,2017-06-02,34.14204,-118.195236,3.0,0.0,1.0,1092.0,7415.0,140465.0,1923.0,1730.02,0.012316377745345816,6037.0,19104.0,121361.0
7665,14109655,2017-06-02,33.815005,-118.051074,3.0,6.0,2.0,1078.0,6120.0,424248.0,1963.0,5006.24,0.011800267767909335,6059.0,60492.0,363756.0
7666,12151274,2017-06-02,34.206654,-118.221048,3.0,0.0,3.0,3302.0,7749.0,847789.0,1965.0,9834.43,0.011600091532209075,6037.0,245494.0,602295.0
